Konto;Kontobezeichnung;Kontotyp;Kontenklasse;Kontenklasse_Name
6440;Ausgleichsabgabe nach dem Schwerbehindertengesetz;;6;Betriebliche Aufwendungen
6450;Reparaturen und Instandhaltung von Bauten;;6;Betriebliche Aufwendungen
6460;Reparaturen und Instandhaltung von technischen Anlagen und Maschinen;;6;Betriebliche Aufwendungen
6470;Reparaturen und Instandhaltung von anderen Anlagen und Betriebs-und Geschäftsausstattung;;6;Betriebliche Aufwendungen
6475;Zuführung zu Aufwandsrückstellungen;;6;Betriebliche Aufwendungen
6485;Reparaturen und Instandhaltung von anderen Anlagen;;6;Betriebliche Aufwendungen
6490;Sonstige Reparaturen und Instandhaltung;;6;Betriebliche Aufwendungen
6495;Wartungskosten für Hard-und Software;;6;Betriebliche Aufwendungen
6498;Mietleasing bewegliche Wirtschaftsgüter für technische Anlagen und Maschinen;;6;Betriebliche Aufwendungen
6500;Fahrzeugkosten;;6;Betriebliche Aufwendungen
6520;Fahrzeug-Versicherungen;;6;Betriebliche Aufwendungen
6530;Laufende Fahrzeug-Betriebskosten;;6;Betriebliche Aufwendungen
6540;Fahrzeug-Reparaturen;;6;Betriebliche Aufwendungen
6550;Garagenmiete;;6;Betriebliche Aufwendungen
6560;Mietleasing Kfz;;6;Betriebliche Aufwendungen
6565;Mietleasingaufwendungen für Elektrofahrzeuge und Fahrräder, die gewerbesteuerlich hinzuzurechnen sind;;6;Betriebliche Aufwendungen
6570;Sonstige Fahrzeugkosten;;6;Betriebliche Aufwendungen
6580;Mautgebühren;;6;Betriebliche Aufwendungen
6590;Kosten für betrieblich genutzte zum Privatvermögen gehörende Fahrzeuge;;6;Betriebliche Aufwendungen
6595;Fremdfahrzeugkosten;;6;Betriebliche Aufwendungen
6600;Werbekosten;;6;Betriebliche Aufwendungen
6605;Streuartikel;;6;Betriebliche Aufwendungen
6610;Geschenke abzugsfähig ohne § 37b EStG;;6;Betriebliche Aufwendungen
6611;Geschenke abzugsfähig mit § 37b EStG;;6;Betriebliche Aufwendungen
6612;Pauschale Steuer für Geschenke und Zuwendungen abzugsfähig;;6;Betriebliche Aufwendungen
6620;Geschenke nicht abzugsfähig ohne § 37b EStG;;6;Betriebliche Aufwendungen
6621;Geschenke nicht abzugsfähig mit § 37b EStG;;6;Betriebliche Aufwendungen
6622;Pauschale Steuer für Geschenke und Zuwendungen nicht abzugsfähig;;6;Betriebliche Aufwendungen
6625;Geschenke ausschließlich betrieblich genutzt;;6;Betriebliche Aufwendungen
6629;Zugaben mit § 37b EStG;;6;Betriebliche Aufwendungen
6630;Repräsentationskosten;;6;Betriebliche Aufwendungen
6640;Bewirtungskosten;;6;Betriebliche Aufwendungen
6641;Sonstige eingeschränkt abziehbare Betriebsausgaben (abziehbarer Anteil);;6;Betriebliche Aufwendungen
6642;Sonstige eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil);;6;Betriebliche Aufwendungen
6643;Aufmerksamkeiten;;6;Betriebliche Aufwendungen
6644;Nicht abzugsfähige Bewirtungskosten;;6;Betriebliche Aufwendungen
6645;Nicht abzugsfähige Betriebsausgaben aus Werbe-und Repräsentationskosten;;6;Betriebliche Aufwendungen
6650;Reisekosten Arbeitnehmer;;6;Betriebliche Aufwendungen
6660;Reisekosten Arbeitnehmer Übernachtungsaufwand;;6;Betriebliche Aufwendungen
6663;Reisekosten Arbeitnehmer Fahrtkosten;;6;Betriebliche Aufwendungen
6664;Reisekosten Arbeitnehmer Verpflegungsmehraufwand;;6;Betriebliche Aufwendungen
6665;;R;6;Betriebliche Aufwendungen
6668;Kilometergelderstattung Arbeitnehmer;;6;Betriebliche Aufwendungen
6670;Reisekosten Unternehmer;;6;Betriebliche Aufwendungen
6672;Reisekosten Unternehmer (nicht abziehbarer Anteil);;6;Betriebliche Aufwendungen
6673;Reisekosten Unternehmer Fahrtkosten;;6;Betriebliche Aufwendungen
6674;Reisekosten Unternehmer Verpflegungsmehraufwand;;6;Betriebliche Aufwendungen
6680;Reisekosten Unternehmer Übernachtungsaufwand und Reisenebenkosten;;6;Betriebliche Aufwendungen
6685;;R;6;Betriebliche Aufwendungen
6688;Fahrten zwischen Wohnung und Betriebsstätte und Familienheimfahrten (abziehbarer Anteil) - Fahrzeuge im Betriebsvermögen;;6;Betriebliche Aufwendungen
6689;Fahrten zwischen Wohnung und Betriebsstätte und Familienheimfahrten (nicht abziehbarer Anteil) - Fahrzeuge im Betriebsvermögen;;6;Betriebliche Aufwendungen
6690;Fahrten zwischen Wohnung und Betriebsstätte und Familienheimfahrten (Haben) - Fahrzeuge im Betriebsvermögen;;6;Betriebliche Aufwendungen
6691;Verpflegungsmehraufwendungen im Rahmen der doppelten Haushaltsführung Unternehmer;;6;Betriebliche Aufwendungen
6700;Kosten der Warenabgabe;;6;Betriebliche Aufwendungen
6710;Verpackungsmaterial;;6;Betriebliche Aufwendungen
6740;Ausgangsfrachten;;6;Betriebliche Aufwendungen
6760;Transportversicherungen;;6;Betriebliche Aufwendungen
6770;Verkaufsprovisionen;;6;Betriebliche Aufwendungen
6780;Fremdarbeiten (Vertrieb);;6;Betriebliche Aufwendungen
6790;Aufwand für Gewährleistung;;6;Betriebliche Aufwendungen
6800;Porto;;6;Betriebliche Aufwendungen
6805;Telefon;;6;Betriebliche Aufwendungen
6810;Internetkosten;;6;Betriebliche Aufwendungen
6815;Bürobedarf;;6;Betriebliche Aufwendungen
6820;Zeitschriften, Bücher, digitale Medien (Fachliteratur);;6;Betriebliche Aufwendungen
6821;Fortbildungskosten;;6;Betriebliche Aufwendungen
6822;Freiwillige Sozialleistungen;;6;Betriebliche Aufwendungen
6823;Sonstige Vergütungen an Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);;6;Betriebliche Aufwendungen
6824;Haftungsvergütung an Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);;6;Betriebliche Aufwendungen
6825;Rechts-und Beratungskosten;;6;Betriebliche Aufwendungen
6827;Abschluss-und Prüfungskosten;;6;Betriebliche Aufwendungen
6830;Buchführungskosten;;6;Betriebliche Aufwendungen
6833;Vergütungen an Gesellschafter für die miet-oder pachtweise Überlassung ihrer beweglichen Wirtschaftsgüter;;6;Betriebliche Aufwendungen
6834;Vergütungen an Mitunternehmer für die miet-oder pachtweise Überlassung ihrer beweglichen Wirtschaftsgüter § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);;6;Betriebliche Aufwendungen
6835;Mieten für Einrichtungen (bewegliche Wirtschaftsgüter);;6;Betriebliche Aufwendungen
6836;Pacht (bewegliche Wirtschaftsgüter);;6;Betriebliche Aufwendungen
6837;Aufwendungen für die zeitlich befristete Überlassung von Rechten (Lizenzen, Konzessionen);;6;Betriebliche Aufwendungen
6838;Aufwendungen für gemietete oder gepachtete bewegliche Wirtschaftsgüter, die gewerbesteuerlich hinzuzurechnen sind;;6;Betriebliche Aufwendungen
6840;Mietleasing bewegliche Wirtschaftsgüter für Betriebs-und Geschäftsausstattung;;6;Betriebliche Aufwendungen
6845;Werkzeuge und Kleingeräte;;6;Betriebliche Aufwendungen
6850;Sonstiger Betriebsbedarf;;6;Betriebliche Aufwendungen
6854;Genossenschaftliche Rückvergütung an Mitglieder;;6;Betriebliche Aufwendungen
6855;Nebenkosten des Geldverkehrs;;6;Betriebliche Aufwendungen
6856;Aufwendungen aus Anteilen an Kapitalgesellschaften §§ 3 Nr. 40 und 3c EStG bzw. § 8b Abs. 1 und 4 KStG;;6;Betriebliche Aufwendungen
6857;Veräußerungskosten § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG (bei Buchgewinn);;6;Betriebliche Aufwendungen
6858;Veräußerungskosten § 3 Nr. 40 EStG bzw. § 8b Abs. 2 i. V. m. § 8b Abs. 3 S. 3 KStG (bei Buchverlust);;6;Betriebliche Aufwendungen
6859;Aufwendungen für Abraum-und Abfallbeseitigung;;6;Betriebliche Aufwendungen
6860;Nicht abziehbare Vorsteuer;;6;Betriebliche Aufwendungen
6865;Nicht abziehbare Vorsteuer 7 %;;6;Betriebliche Aufwendungen
6871;Nicht abziehbare Vorsteuer 19 %;;6;Betriebliche Aufwendungen
6875;Nicht abziehbare Hälfte der Aufsichtsratsvergütungen;;6;Betriebliche Aufwendungen
6876;Abziehbare Aufsichtsratsvergütungen;;6;Betriebliche Aufwendungen
6879;Verwahrentgelt;;6;Betriebliche Aufwendungen
6880;Aufwendungen aus der Währungsumrechnung;;6;Betriebliche Aufwendungen
6881;Aufwendungen aus der Währungsumrechnung (nicht § 256a HGB);;6;Betriebliche Aufwendungen
6883;Aufwendungen aus Bewertung Finanzmittelfonds;;6;Betriebliche Aufwendungen
6884;Erlöse aus Verkäufen Sachanlagevermögen steuerfrei § 4 Nr. 1a UStG (bei Buchverlust);AM;6;Betriebliche Aufwendungen
6885;Erlöse aus Verkäufen Sachanlagevermögen 19 % USt (bei Buchverlust);AM;6;Betriebliche Aufwendungen
6886;;R;6;Betriebliche Aufwendungen
6888;Erlöse aus Verkäufen Sachanlagevermögen steuerfrei § 4 Nr. 1b UStG (bei Buchverlust);AM;6;Betriebliche Aufwendungen
6889;Erlöse aus Verkäufen Sachanlagevermögen (bei Buchverlust);;6;Betriebliche Aufwendungen
6890;Erlöse aus Verkäufen immaterieller Vermögensgegenstände (bei Buchverlust);;6;Betriebliche Aufwendungen
6891;Erlöse aus Verkäufen Finanzanlagen (bei Buchverlust);;6;Betriebliche Aufwendungen
6892;Erlöse aus Verkäufen Finanzanlagen § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG i. V. m. § 8b Abs. 3 S. 3 KStG (bei Buchverlust);;6;Betriebliche Aufwendungen
6895;Anlagenabgänge Sachanlagen (Restbuchwert bei Buchverlust);;6;Betriebliche Aufwendungen
6896;Anlagenabgänge immaterielle Vermögensgegenstände (Restbuchwert bei Buchverlust);;6;Betriebliche Aufwendungen
6897;Anlagenabgänge Finanzanlagen (Restbuchwert bei Buchverlust);;6;Betriebliche Aufwendungen
6898;Anlagenabgänge Finanzanlagen § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG i. V. m. § 8b Abs. 3 S. 3 KStG (Restbuchwert bei Buchverlust);;6;Betriebliche Aufwendungen
6900;;R;6;Betriebliche Aufwendungen
6904;Abgänge Wertpapiere des Umlaufvermögens § 8b Abs. 2 KStG i. V. m. § 8b Abs. 3 S. 3 KStG (Buchwert bei Buchverlust);;6;Betriebliche Aufwendungen
6905;Verluste aus dem Abgang von Gegenständen des Umlaufvermögens außer Vorräte;;6;Betriebliche Aufwendungen
6906;Verluste aus dem Abgang von Gegenständen des Umlaufvermögens (außer Vorräte) § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG i. V. m. § 8b Abs. 3 S. 3 KStG;;6;Betriebliche Aufwendungen
6907;Abgang von Wirtschaftsgütern des Umlaufvermögens nach § 4 Abs. 3 Satz 4 EstG;;6;Betriebliche Aufwendungen
6908;Abgang von Wirtschaftsgütern des Umlaufvermögens § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG i. V. m. § 8b Abs. 3 S. 3 KStG nach § 4 Abs. 3 S. 4 EStG;;6;Betriebliche Aufwendungen
6910;Abschreibungen auf Umlaufvermögen außer Vorräte und Wertpapiere des Umlaufvermögens (übliche Höhe);;6;Betriebliche Aufwendungen
6912;Abschreibungen auf Umlaufvermögen außer Vorräte und Wertpapiere des Umlaufvermögens, steuerrechtlich bedingt (übliche Höhe);;6;Betriebliche Aufwendungen
6918;Aufwendungen aus dem Erwerb eigener Anteile;;6;Betriebliche Aufwendungen
6920;Einstellung in die Pauschalwertberichtigung auf Forderungen;;6;Betriebliche Aufwendungen
6922;Einstellungen in die steuerliche Rücklage nach § 6b Abs. 3 EStG;;6;Betriebliche Aufwendungen
6923;Einstellung in die Einzelwertberichtigung auf Forderungen;;6;Betriebliche Aufwendungen
6924;Einstellungen in die steuerliche Rücklage nach § 6b Abs. 10 EStG;;6;Betriebliche Aufwendungen
6927;Einstellungen in sonstige steuerliche Rücklagen;;6;Betriebliche Aufwendungen
6928;Einstellungen in die Rücklage für Ersatzbeschaffung nach R 6.6 EStR;;6;Betriebliche Aufwendungen
6929;Einstellungen in die steuerliche Rücklage nach § 4g EStG;;6;Betriebliche Aufwendungen
6930;Forderungsverluste (übliche Höhe);;6;Betriebliche Aufwendungen
6931;Forderungsverluste 7 % USt (übliche Höhe);AM;6;Betriebliche Aufwendungen
6932;Forderungsverluste aus steuerfreien EU-Lieferungen (übliche Höhe);AM;6;Betriebliche Aufwendungen
6933;Forderungsverluste aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt (übliche Höhe);AM;6;Betriebliche Aufwendungen
6934;;R;6;Betriebliche Aufwendungen
6936;Forderungsverluste 19 % USt (übliche Höhe);AM;6;Betriebliche Aufwendungen
6937;;R;6;Betriebliche Aufwendungen
6938;Forderungsverluste aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt (übliche Höhe);AM;6;Betriebliche Aufwendungen
6939;;R;6;Betriebliche Aufwendungen
6960;Periodenfremde Aufwendungen;;6;Betriebliche Aufwendungen
6967;;R;6;Betriebliche Aufwendungen
6968;Sonstige nicht abziehbare Aufwendungen;;6;Betriebliche Aufwendungen
6970;Kalkulatorischer Unternehmerlohn;;6;Betriebliche Aufwendungen
6972;Kalkulatorische Miete/Pacht;;6;Betriebliche Aufwendungen
6974;Kalkulatorische Zinsen;;6;Betriebliche Aufwendungen
6976;Kalkulatorische Abschreibungen;;6;Betriebliche Aufwendungen
6978;Kalkulatorische Wagnisse;;6;Betriebliche Aufwendungen
6979;Kalkulatorischer Lohn für unentgeltliche Mitarbeiter;;6;Betriebliche Aufwendungen
6980;Verrechneter kalkulatorischer Unternehmerlohn;;6;Betriebliche Aufwendungen
6982;Verrechnete kalkulatorische Miete/Pacht;;6;Betriebliche Aufwendungen
6984;Verrechnete kalkulatorische Zinsen;;6;Betriebliche Aufwendungen
6986;Verrechnete kalkulatorische Abschreibungen;;6;Betriebliche Aufwendungen
6988;Verrechnete kalkulatorische Wagnisse;;6;Betriebliche Aufwendungen
6989;Verrechneter kalkulatorischer Lohn für unentgeltliche Mitarbeiter;;6;Betriebliche Aufwendungen
6990;Herstellungskosten;;6;Betriebliche Aufwendungen
6992;Verwaltungskosten;;6;Betriebliche Aufwendungen
6994;Vertriebskosten;;6;Betriebliche Aufwendungen
6999;Gegenkonto 6990-6998;;6;Betriebliche Aufwendungen
7000;Erträge aus Beteiligungen;;7;Weitere Erträge und Aufwendungen
7002;Erträge aus typisch stillen Beteiligungen;;7;Weitere Erträge und Aufwendungen
7003;Erträge aus atypisch stillen Beteiligungen;;7;Weitere Erträge und Aufwendungen
7004;Erträge aus Beteiligungen an Personengesellschaften (verbundene Unternehmen), § 9 GewStG bzw. § 18 EStG;;7;Weitere Erträge und Aufwendungen
7005;Erträge aus Anteilen an Kapitalgesellschaften (Beteiligung) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 KStG;;7;Weitere Erträge und Aufwendungen
7006;Erträge aus Anteilen an Kapitalgesellschaften (verbundene Unternehmen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 KStG;;7;Weitere Erträge und Aufwendungen
7008;Gewinnanteile aus gewerblichen und selbständigen Mitunternehmerschaften, § 9 GewStG bzw. § 18 EStG;;7;Weitere Erträge und Aufwendungen
7009;Erträge aus Beteiligungen an verbundenen Unternehmen;;7;Weitere Erträge und Aufwendungen
7010;Erträge aus anderen Wertpapieren und Ausleihungen des Finanzanlagevermögens;;7;Weitere Erträge und Aufwendungen
7011;Erträge aus Ausleihungen des Finanzanlagevermögens;;7;Weitere Erträge und Aufwendungen
7012;Erträge aus Ausleihungen des Finanzanlagevermögens an verbundenen Unternehmen;;7;Weitere Erträge und Aufwendungen
7013;Erträge aus Anteilen an Personengesellschaften (Finanzanlagevermögen);;7;Weitere Erträge und Aufwendungen
7014;Erträge aus Anteilen an Kapitalgesellschaften (Finanzanlagevermögen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 und 4 KStG;;7;Weitere Erträge und Aufwendungen
7015;Erträge aus Anteilen an Kapitalgesellschaften (verbundene Unternehmen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 KStG;;7;Weitere Erträge und Aufwendungen
7016;Erträge aus Anteilen an Personengesellschaften (verbundene Unternehmen);;7;Weitere Erträge und Aufwendungen
7017;Erträge aus anderen Wertpapieren des Finanzanlagevermögens an Kapitalgesellschaften (verbundene Unternehmen);;7;Weitere Erträge und Aufwendungen
7018;Erträge aus anderen Wertpapieren des Finanzanlagevermögens an Personengesellschaften (verbundene Unternehmen);;7;Weitere Erträge und Aufwendungen
7019;Erträge aus anderen Wertpapieren und Ausleihungen des Finanzanlagevermögens aus verbundenen Unternehmen;;7;Weitere Erträge und Aufwendungen
7020;Zins-und Dividendenerträge;;7;Weitere Erträge und Aufwendungen
7030;Erhaltene Ausgleichszahlungen (als außenstehender Aktionär);;7;Weitere Erträge und Aufwendungen
7100;Sonstige Zinsen und ähnliche Erträge;;7;Weitere Erträge und Aufwendungen
7103;Erträge aus Anteilen an Kapitalgesellschaften (Umlaufvermögen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 und 4 KStG;;7;Weitere Erträge und Aufwendungen
7104;Erträge aus Anteilen an Kapitalgesellschaften (verbundene Unternehmen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 KStG;;7;Weitere Erträge und Aufwendungen
7105;Zinserträge § 233a AO, steuerpflichtig;;7;Weitere Erträge und Aufwendungen
7106;Zinserträge § 233a AO, steuerfrei (Anlage GK KSt);;7;Weitere Erträge und Aufwendungen
7107;Zinserträge § 233a AO und § 4 Abs. 5b EStG, steuerfrei;;7;Weitere Erträge und Aufwendungen
7109;Sonstige Zinsen und ähnliche Erträge aus verbundenen Unternehmen;;7;Weitere Erträge und Aufwendungen
7110;Sonstige Zinserträge;;7;Weitere Erträge und Aufwendungen
7115;Erträge aus anderen Wertpapieren und Ausleihungen des Umlaufvermögens;;7;Weitere Erträge und Aufwendungen
7119;Sonstige Zinserträge aus verbundenen Unternehmen;;7;Weitere Erträge und Aufwendungen
7120;Zinsähnliche Erträge;;7;Weitere Erträge und Aufwendungen
7129;Zinsähnliche Erträge aus verbundenen Unternehmen;;7;Weitere Erträge und Aufwendungen
7130;;R;7;Weitere Erträge und Aufwendungen
7140;Steuerfreie Zinserträge aus der Abzinsung von Rückstellungen;;7;Weitere Erträge und Aufwendungen
7141;Zinserträge aus der Abzinsung von auf Rentenverpflichtungen beruhenden Verbindlichkeiten, für die eine Gegenleistung nicht mehr zu erwarten ist;;7;Weitere Erträge und Aufwendungen
7142;Zinserträge aus der Abzinsung von Rückstellungen;;7;Weitere Erträge und Aufwendungen
7143;Zinserträge aus der Abzinsung von Pensionsrückstellungen und ähnlichen/vergleichbaren Verpflichtungen;;7;Weitere Erträge und Aufwendungen
7144;Zinserträge aus der Abzinsung von Pensionsrückstellungen und ähnlichen/vergleichbaren Verpflichtungen zur Verrechnung nach § 246 Abs. 2 HGB;;7;Weitere Erträge und Aufwendungen
7145;Erträge aus Vermögensgegenständen zur Verrechnung nach § 246 Abs. 2 HGB;;7;Weitere Erträge und Aufwendungen
7190;Erträge aus Verlustübernahme;;7;Weitere Erträge und Aufwendungen
7192;Erhaltene Gewinne auf Grund einer Gewinngemeinschaft;;7;Weitere Erträge und Aufwendungen
7194;Erhaltene Gewinne auf Grund eines Gewinn-oder Teilgewinnabführungsvertrags;;7;Weitere Erträge und Aufwendungen
7200;Abschreibungen auf Finanzanlagen (dauerhaft);;7;Weitere Erträge und Aufwendungen
7201;Abschreibungen auf Finanzanlagen (nicht dauerhaft);;7;Weitere Erträge und Aufwendungen
7204;Abschreibungen auf Finanzanlagen § 3 Nr. 40 EStG bzw. § 8b Abs. 3 KStG (dauerhaft);;7;Weitere Erträge und Aufwendungen
7207;Abschreibungen auf Finanzanlagen - verbundene Unternehmen;;7;Weitere Erträge und Aufwendungen
7208;Aufwendungen auf Grund von Verlustanteilen an gewerblichen und selbständigen Mitunternehmerschaften, § 8 GewStG bzw. § 18 EStG;;7;Weitere Erträge und Aufwendungen
7210;Abschreibungen auf Wertpapiere des Umlaufvermögens;;7;Weitere Erträge und Aufwendungen
7214;Abschreibungen auf Wertpapiere des Umlaufvermögens § 3 Nr. 40 EStG bzw. § 8b Abs. 3 KStG;;7;Weitere Erträge und Aufwendungen
7217;Abschreibungen auf Wertpapiere des Umlaufvermögens - verbundene Unternehmen;;7;Weitere Erträge und Aufwendungen
7250;Abschreibungen auf Finanzanlagen auf Grund § 6b EStG-Rücklage;;7;Weitere Erträge und Aufwendungen
7255;Abschreibungen auf Finanzanlagen auf Grund § 6b EStG-Rücklage, § 3 Nr. 40 EStG bzw. § 8b Abs. 3 KStG;;7;Weitere Erträge und Aufwendungen
7300;Zinsen und ähnliche Aufwendungen;;7;Weitere Erträge und Aufwendungen
7302;Steuerlich nicht abzugsfähige andere Nebenleistungen zu Steuern § 4 Abs. 5b EStG;;7;Weitere Erträge und Aufwendungen
7303;Steuerlich abzugsfähige andere Nebenleistungen zu Steuern;;7;Weitere Erträge und Aufwendungen
7304;Steuerlich nicht abzugsfähige andere Nebenleistungen zu Steuern;;7;Weitere Erträge und Aufwendungen
7305;Zinsaufwendungen § 233a AO abzugsfähig;;7;Weitere Erträge und Aufwendungen
7306;Zinsaufwendungen §§ 234 bis 237 AO nicht abzugsfähig;;7;Weitere Erträge und Aufwendungen
7308;Zinsaufwendungen § 233a AO nicht abzugsfähig;;7;Weitere Erträge und Aufwendungen
7309;Zinsaufwendungen an verbundene Unternehmen;;7;Weitere Erträge und Aufwendungen
7310;Zinsaufwendungen für kurzfristige Verbindlichkeiten;;7;Weitere Erträge und Aufwendungen
7311;Zinsaufwendungen §§ 234 bis 237 AO abzugsfähig;;7;Weitere Erträge und Aufwendungen
7313;Nicht abzugsfähige Schuldzinsen nach § 4 Abs. 4a EStG (Hinzurechnungsbetrag);;7;Weitere Erträge und Aufwendungen
7316;Zinsen für Gesellschafterdarlehen;;7;Weitere Erträge und Aufwendungen
7317;Zinsen an Gesellschafter mit einer Beteiligung von mehr als 25 % bzw. diesen nahe stehende Personen;;7;Weitere Erträge und Aufwendungen
7318;Zinsen auf Kontokorrentkonten;;7;Weitere Erträge und Aufwendungen
7319;Zinsaufwendungen für kurzfristige Verbindlichkeiten an verbundene Unternehmen;;7;Weitere Erträge und Aufwendungen
7320;Zinsaufwendungen für langfristige Verbindlichkeiten;;7;Weitere Erträge und Aufwendungen
7323;Abschreibungen auf ein Agio oder Disagio/Damnum zur Finanzierung;;7;Weitere Erträge und Aufwendungen
7324;Abschreibungen auf ein Agio oder Disagio/Damnum zur Finanzierung des Anlagevermögens;;7;Weitere Erträge und Aufwendungen
7325;Zinsaufwendungen für Gebäude, die zum Betriebsvermögen gehören;;7;Weitere Erträge und Aufwendungen
7326;Zinsen zur Finanzierung des Anlagevermögens;;7;Weitere Erträge und Aufwendungen
7327;Renten und dauernde Lasten;;7;Weitere Erträge und Aufwendungen
7328;Zinsaufwendungen für Kapitalüberlassung durch Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);;7;Weitere Erträge und Aufwendungen
7329;Zinsaufwendungen für langfristige Verbindlichkeiten an verbundene Unternehmen;;7;Weitere Erträge und Aufwendungen
7330;Zinsähnliche Aufwendungen;;7;Weitere Erträge und Aufwendungen
7339;Zinsähnliche Aufwendungen an verbundene Unternehmen;;7;Weitere Erträge und Aufwendungen
7340;;R;7;Weitere Erträge und Aufwendungen
7350;Zinsen und ähnliche Aufwendungen §§ 3 Nr. 40 und 3c EStG bzw. § 8b Abs. 1 und 4 KStG;;7;Weitere Erträge und Aufwendungen
7351;Zinsen und ähnliche Aufwendungen an verbundene Unternehmen §§ 3 Nr. 40 und 3c EStG bzw. § 8b Abs. 1 KStG;;7;Weitere Erträge und Aufwendungen
7355;Kreditprovisionen und Verwaltungskostenbeiträge;;7;Weitere Erträge und Aufwendungen
7360;Zinsanteil der Zuführungen zu Pensionsrückstellungen;;7;Weitere Erträge und Aufwendungen
7361;Zinsaufwendungen aus der Abzinsung von auf Rentenverpflichtungen beruhenden Verbindlichkeiten, für die eine Gegenleistung nicht mehr zu erwarten ist;;7;Weitere Erträge und Aufwendungen
7362;Zinsaufwendungen aus der Abzinsung von Rückstellungen;;7;Weitere Erträge und Aufwendungen
7363;Zinsaufwendungen aus der Abzinsung von Pensionsrückstellungen und ähnlichen/vergleichbaren Verpflichtungen;;7;Weitere Erträge und Aufwendungen
7364;Zinsaufwendungen aus der Abzinsung von Pensionsrückstellungen und ähnlichen/vergleichbaren Verpflichtungen zur Verrechnung nach § 246 Abs. 2 HGB;;7;Weitere Erträge und Aufwendungen
7365;Aufwendungen aus Vermögensgegenständen zur Verrechnung nach § 246 Abs. 2 HGB;;7;Weitere Erträge und Aufwendungen
7366;Steuerlich nicht abzugsfähige Zinsaufwendungen aus der Abzinsung von Rückstellungen;;7;Weitere Erträge und Aufwendungen
7390;Aufwendungen aus Verlustübernahme;;7;Weitere Erträge und Aufwendungen
7392;Abgeführte Gewinne auf Grund einer Gewinngemeinschaft;;7;Weitere Erträge und Aufwendungen
7394;Abgeführte Gewinne auf Grund eines Gewinn-oder Teilgewinnabführungsvertrags;;7;Weitere Erträge und Aufwendungen
7398;Abgeführte Gewinnanteile (Soll) /ausgeglichene Verlustanteile (Haben) bei atypisch stiller Beteiligung;;7;Weitere Erträge und Aufwendungen
7399;Abgeführte Gewinnanteile (Soll) /ausgeglichene Verlustanteile (Haben) bei typisch stiller Beteiligung § 8 GewStG;;7;Weitere Erträge und Aufwendungen
7451;Erträge durch Verschmelzung und Umwandlung;;7;Weitere Erträge und Aufwendungen
7454;;R;7;Weitere Erträge und Aufwendungen
7460;;R;7;Weitere Erträge und Aufwendungen
7464;;R;7;Weitere Erträge und Aufwendungen
7551;Verluste durch Verschmelzung und Umwandlung;;7;Weitere Erträge und Aufwendungen
7552;;R;7;Weitere Erträge und Aufwendungen
7553;Aufwendungen für Restrukturierungs-und Sanierungsmaßnahmen;;7;Weitere Erträge und Aufwendungen
7554;;R;7;Weitere Erträge und Aufwendungen
7560;;R;7;Weitere Erträge und Aufwendungen
7561;;R;7;Weitere Erträge und Aufwendungen
7563;;R;7;Weitere Erträge und Aufwendungen
7600;Körperschaftsteuer;;7;Weitere Erträge und Aufwendungen
7603;Körperschaftsteuer für Vorjahre;;7;Weitere Erträge und Aufwendungen
7604;Körperschaftsteuererstattungen für Vorjahre;;7;Weitere Erträge und Aufwendungen
7607;Solidaritätszuschlagerstattungen für Vorjahre;;7;Weitere Erträge und Aufwendungen
7608;Solidaritätszuschlag;;7;Weitere Erträge und Aufwendungen
7609;Solidaritätszuschlag für Vorjahre;;7;Weitere Erträge und Aufwendungen
7610;Gewerbesteuer;;7;Weitere Erträge und Aufwendungen
7630;Kapitalertragsteuer 25 %;;7;Weitere Erträge und Aufwendungen
7633;Anrechenbarer Solidaritätszuschlag auf Kapitalertragsteuer 25 %;;7;Weitere Erträge und Aufwendungen
7638;Ausländische Steuer auf im Inland steuerfreie DBA-Einkünfte;;7;Weitere Erträge und Aufwendungen
7639;Anrechnung/Abzug ausländischer Quellensteuer;;7;Weitere Erträge und Aufwendungen
7641;Gewerbesteuernachzahlungen und Gewerbesteuererstattungen für Vorjahre nach § 4 Abs. 5b EStG;;7;Weitere Erträge und Aufwendungen
7643;Erträge aus der Auflösung von Gewerbesteuerrückstellungen nach § 4 Abs. 5b EStG;;7;Weitere Erträge und Aufwendungen
7645;Aufwendungen aus der Zuführung und Auflösung von latenten Steuern;;7;Weitere Erträge und Aufwendungen
